"Step","background_garden - twodgs/loss_normal","background_garden - twodgs/loss_normal__MIN","background_garden - twodgs/loss_normal__MAX","object_A - twodgs/loss_normal","object_A - twodgs/loss_normal__MIN","object_A - twodgs/loss_normal__MAX"
"8990","0.014521638862788677","0.014521638862788677","0.014521638862788677","0.044099148362874985","0.044099148362874985","0.044099148362874985"
"8991","0.014871262945234776","0.014871262945234776","0.014871262945234776","0.043792724609375","0.043792724609375","0.043792724609375"
"8992","0.014320221729576588","0.014320221729576588","0.014320221729576588","0.04469659551978111","0.04469659551978111","0.04469659551978111"
"8993","0.013810829259455204","0.013810829259455204","0.013810829259455204","0.044812556356191635","0.044812556356191635","0.044812556356191635"
"8994","0.014152312651276588","0.014152312651276588","0.014152312651276588","0.0440891832113266","0.0440891832113266","0.0440891832113266"
"8995","0.013664492405951023","0.013664492405951023","0.013664492405951023","0.04460366070270538","0.04460366070270538","0.04460366070270538"
"8996","0.014034559018909931","0.014034559018909931","0.014034559018909931","0.04491781070828438","0.04491781070828438","0.04491781070828438"
"8997","0.013957349583506584","0.013957349583506584","0.013957349583506584","0.04438403993844986","0.04438403993844986","0.04438403993844986"
"8998","0.015987975522875786","0.015987975522875786","0.015987975522875786","0.045236922800540924","0.045236922800540924","0.045236922800540924"
"8999","0.015141389332711697","0.015141389332711697","0.015141389332711697","0.04486989974975586","0.04486989974975586","0.04486989974975586"
"9000","0.014503381215035915","0.014503381215035915","0.014503381215035915","0.045082833617925644","0.045082833617925644","0.045082833617925644"
"9001","0.02868097648024559","0.02868097648024559","0.02868097648024559","0.04703022539615631","0.04703022539615631","0.04703022539615631"
"9002","0.037180639803409576","0.037180639803409576","0.037180639803409576","0.04818759486079216","0.04818759486079216","0.04818759486079216"
"9003","0.04224913939833641","0.04224913939833641","0.04224913939833641","0.04885588958859444","0.04885588958859444","0.04885588958859444"
"9004","0.04527599737048149","0.04527599737048149","0.04527599737048149","0.04927321895956993","0.04927321895956993","0.04927321895956993"
"9005","0.04705361649394035","0.04705361649394035","0.04705361649394035","0.049424897879362106","0.049424897879362106","0.049424897879362106"
"9006","0.04802117124199867","0.04802117124199867","0.04802117124199867","0.04945659264922142","0.04945659264922142","0.04945659264922142"
"9007","0.04848499596118927","0.04848499596118927","0.04848499596118927","0.04935783892869949","0.04935783892869949","0.04935783892869949"
"9008","0.04862498864531517","0.04862498864531517","0.04862498864531517","0.04931037500500679","0.04931037500500679","0.04931037500500679"
"9009","0.04834518954157829","0.04834518954157829","0.04834518954157829","0.048955630511045456","0.048955630511045456","0.048955630511045456"
"9010","0.048105597496032715","0.048105597496032715","0.048105597496032715","0.04891926050186157","0.04891926050186157","0.04891926050186157"
"9011","0.047261517494916916","0.047261517494916916","0.047261517494916916","0.04838322475552559","0.04838322475552559","0.04838322475552559"
"9012","0.04643088951706886","0.04643088951706886","0.04643088951706886","0.04786811023950577","0.04786811023950577","0.04786811023950577"
"9013","0.04447340592741966","0.04447340592741966","0.04447340592741966","0.047510284930467606","0.047510284930467606","0.047510284930467606"
"9014","0.04261788725852966","0.04261788725852966","0.04261788725852966","0.04695206880569458","0.04695206880569458","0.04695206880569458"
"9015","0.03980937972664833","0.03980937972664833","0.03980937972664833","0.046461157500743866","0.046461157500743866","0.046461157500743866"
"9016","0.037499573081731796","0.037499573081731796","0.037499573081731796","0.046386219561100006","0.046386219561100006","0.046386219561100006"
"9017","0.03583421930670738","0.03583421930670738","0.03583421930670738","0.04636639729142189","0.04636639729142189","0.04636639729142189"
"9018","0.03377305343747139","0.03377305343747139","0.03377305343747139","0.04551539570093155","0.04551539570093155","0.04551539570093155"
"9019","0.03062078170478344","0.03062078170478344","0.03062078170478344","0.04584401473402977","0.04584401473402977","0.04584401473402977"
"9020","0.029167866334319115","0.029167866334319115","0.029167866334319115","0.046121541410684586","0.046121541410684586","0.046121541410684586"
"9021","0.0283893384039402","0.0283893384039402","0.0283893384039402","0.04635895416140556","0.04635895416140556","0.04635895416140556"
"9022","0.02501717023551464","0.02501717023551464","0.02501717023551464","0.046682633459568024","0.046682633459568024","0.046682633459568024"
"9023","0.02207696996629238","0.02207696996629238","0.02207696996629238","0.04598117247223854","0.04598117247223854","0.04598117247223854"
"9024","0.024997318163514137","0.024997318163514137","0.024997318163514137","0.045218173414468765","0.045218173414468765","0.045218173414468765"
"9025","0.0223881546407938","0.0223881546407938","0.0223881546407938","0.0447990819811821","0.0447990819811821","0.0447990819811821"
"9026","0.020002074539661407","0.020002074539661407","0.020002074539661407","0.04488655552268028","0.04488655552268028","0.04488655552268028"
"9027","0.017149630934000015","0.017149630934000015","0.017149630934000015","0.045005980879068375","0.045005980879068375","0.045005980879068375"
"9028","0.016244618222117424","0.016244618222117424","0.016244618222117424","0.04454488679766655","0.04454488679766655","0.04454488679766655"
"9029","0.01848822832107544","0.01848822832107544","0.01848822832107544","0.04488242790102959","0.04488242790102959","0.04488242790102959"
"9030","0.01903776079416275","0.01903776079416275","0.01903776079416275","0.04450972005724907","0.04450972005724907","0.04450972005724907"
"9031","0.01703955978155136","0.01703955978155136","0.01703955978155136","0.04492028430104256","0.04492028430104256","0.04492028430104256"
"9032","0.01595597341656685","0.01595597341656685","0.01595597341656685","0.04531313478946686","0.04531313478946686","0.04531313478946686"
"9033","0.016092654317617416","0.016092654317617416","0.016092654317617416","0.04532717540860176","0.04532717540860176","0.04532717540860176"
"9034","0.01714884117245674","0.01714884117245674","0.01714884117245674","0.04583749175071716","0.04583749175071716","0.04583749175071716"
"9035","0.018619157373905182","0.018619157373905182","0.018619157373905182","0.045473843812942505","0.045473843812942505","0.045473843812942505"
"9036","0.020630551502108574","0.020630551502108574","0.020630551502108574","0.0452701598405838","0.0452701598405838","0.0452701598405838"
"9037","0.01786605268716812","0.01786605268716812","0.01786605268716812","0.04557602107524872","0.04557602107524872","0.04557602107524872"
"9038","0.015995334833860397","0.015995334833860397","0.015995334833860397","0.045047562569379807","0.045047562569379807","0.045047562569379807"
"9039","0.01667547971010208","0.01667547971010208","0.01667547971010208","0.04481661692261696","0.04481661692261696","0.04481661692261696"
"9040","0.01617228239774704","0.01617228239774704","0.01617228239774704","0.044308826327323914","0.044308826327323914","0.044308826327323914"
"9041","0.01893644593656063","0.01893644593656063","0.01893644593656063","0.04409073665738106","0.04409073665738106","0.04409073665738106"
"9042","0.0176739189773798","0.0176739189773798","0.0176739189773798","0.04481333866715431","0.04481333866715431","0.04481333866715431"
"9043","0.015692846849560738","0.015692846849560738","0.015692846849560738","0.044247109442949295","0.044247109442949295","0.044247109442949295"
"9044","0.015269661322236061","0.015269661322236061","0.015269661322236061","0.0446506142616272","0.0446506142616272","0.0446506142616272"
"9045","0.015539548359811306","0.015539548359811306","0.015539548359811306","0.04421771690249443","0.04421771690249443","0.04421771690249443"
"9046","0.017498597502708435","0.017498597502708435","0.017498597502708435","0.04469902440905571","0.04469902440905571","0.04469902440905571"
"9047","0.020089484751224518","0.020089484751224518","0.020089484751224518","0.04478678107261658","0.04478678107261658","0.04478678107261658"
"9048","0.017686212435364723","0.017686212435364723","0.017686212435364723","0.044958170503377914","0.044958170503377914","0.044958170503377914"
"9049","0.017377829179167747","0.017377829179167747","0.017377829179167747","0.04556156322360039","0.04556156322360039","0.04556156322360039"
"9050","0.016135932877659798","0.016135932877659798","0.016135932877659798","0.045230016112327576","0.045230016112327576","0.045230016112327576"
"9051","0.0153370201587677","0.0153370201587677","0.0153370201587677","0.04474534094333649","0.04474534094333649","0.04474534094333649"
"9052","0.014697007834911346","0.014697007834911346","0.014697007834911346","0.044144149869680405","0.044144149869680405","0.044144149869680405"
"9053","0.01524796336889267","0.01524796336889267","0.01524796336889267","0.04463356360793114","0.04463356360793114","0.04463356360793114"
"9054","0.015262497588992119","0.015262497588992119","0.015262497588992119","0.04489932581782341","0.04489932581782341","0.04489932581782341"
"9055","0.015450007282197475","0.015450007282197475","0.015450007282197475","0.04437800124287605","0.04437800124287605","0.04437800124287605"
"9056","0.015270599164068699","0.015270599164068699","0.015270599164068699","0.04392809793353081","0.04392809793353081","0.04392809793353081"
"9057","0.014964227564632893","0.014964227564632893","0.014964227564632893","0.04359184205532074","0.04359184205532074","0.04359184205532074"
"9058","0.015049135312438011","0.015049135312438011","0.015049135312438011","0.04366357624530792","0.04366357624530792","0.04366357624530792"
"9059","0.014875603839755058","0.014875603839755058","0.014875603839755058","0.044340040534734726","0.044340040534734726","0.044340040534734726"
"9060","0.015453116036951542","0.015453116036951542","0.015453116036951542","0.045431844890117645","0.045431844890117645","0.045431844890117645"
"9061","0.015376810915768147","0.015376810915768147","0.015376810915768147","0.04445077106356621","0.04445077106356621","0.04445077106356621"
"9062","0.017754673957824707","0.017754673957824707","0.017754673957824707","0.04437669366598129","0.04437669366598129","0.04437669366598129"
"9063","0.016830118373036385","0.016830118373036385","0.016830118373036385","0.04408824071288109","0.04408824071288109","0.04408824071288109"
"9064","0.015705343335866928","0.015705343335866928","0.015705343335866928","0.04465043172240257","0.04465043172240257","0.04465043172240257"
"9065","0.014915414154529572","0.014915414154529572","0.014915414154529572","0.04431527853012085","0.04431527853012085","0.04431527853012085"
"9066","0.016021141782402992","0.016021141782402992","0.016021141782402992","0.044563353061676025","0.044563353061676025","0.044563353061676025"
"9067","0.01624644361436367","0.01624644361436367","0.01624644361436367","0.04526852071285248","0.04526852071285248","0.04526852071285248"
"9068","0.018801024183630943","0.018801024183630943","0.018801024183630943","0.045794736593961716","0.045794736593961716","0.045794736593961716"
"9069","0.016756247729063034","0.016756247729063034","0.016756247729063034","0.04539350047707558","0.04539350047707558","0.04539350047707558"
"9070","0.0155739551410079","0.0155739551410079","0.0155739551410079","0.045351311564445496","0.045351311564445496","0.045351311564445496"
"9071","0.014901806600391865","0.014901806600391865","0.014901806600391865","0.04521501436829567","0.04521501436829567","0.04521501436829567"
"9072","0.01602831482887268","0.01602831482887268","0.01602831482887268","0.046046774834394455","0.046046774834394455","0.046046774834394455"
